date,symbol,marketcapname,sector
06-09-2022,PRUDENT,Midcap,Services
06-09-2022,SATIN,Smallcap,Finance
07-09-2022,SILINV,Smallcap,Finance
07-09-2022,NDGL,Smallcap,Finance
07-09-2022,MAHESHWARI,Smallcap,Services
07-09-2022,SINTERCOM,Smallcap,Auto
07-09-2022,BANKA,Smallcap,Miscellaneous
07-09-2022,CONCOR,Largecap,Services
07-09-2022,RML,Smallcap,Auto
07-09-2022,MANAKSIA,Smallcap,Services
07-09-2022,ISGEC,Midcap,Realty
07-09-2022,DHUNINV,Smallcap,Finance
07-09-2022,TARSONS,Smallcap,Miscellaneous
08-09-2022,LAMBODHARA,Smallcap,Textiles
08-09-2022,JKLAKSHMI,Midcap,Industrials
08-09-2022,HINDCOMPOS,Smallcap,Auto
08-09-2022,BSL,Smallcap,Textiles
08-09-2022,MAHAPEXLTD,Smallcap,Finance
08-09-2022,AARTIDRUGS,Smallcap,Pharmaceuticals
08-09-2022,NDGL,Smallcap,Finance
08-09-2022,STARCEMENT,Midcap,Industrials
08-09-2022,SELAN,Smallcap,Oils
08-09-2022,SIRCA,Smallcap,Services
08-09-2022,RPSGVENT,Smallcap,I.T
08-09-2022,ARVSMART,Smallcap,Realty
08-09-2022,THYROCARE,Smallcap,Pharmaceuticals
09-09-2022,GODREJIND,Largecap,Industrials
09-09-2022,KIRLOSIND,Smallcap,Finance
09-09-2022,IITL,Smallcap,Finance
09-09-2022,NESCO,Midcap,Realty
09-09-2022,BSL,Smallcap,Textiles
09-09-2022,GANECOS,Smallcap,Textiles
09-09-2022,APCL,Smallcap,Industrials
09-09-2022,EIFFL,Smallcap,FMCG
09-09-2022,BCONCEPTS,Smallcap,FMCG
09-09-2022,THEMISMED,Smallcap,Pharmaceuticals
09-09-2022,HATSUN,Largecap,FMCG
09-09-2022,VIDHIING,Smallcap,Industrials
09-09-2022,GSPL,Midcap,Industrials
09-09-2022,ISGEC,Midcap,Realty
09-09-2022,NAZARA,Midcap,Telecom
12-09-2022,HIRECT,Smallcap,FMCG
12-09-2022,SEMAC,Smallcap,Realty
12-09-2022,ASTRAZEN,Midcap,Pharmaceuticals
12-09-2022,AURIONPRO,Midcap,I.T
12-09-2022,KEC,Largecap,Realty
13-09-2022,MAHSCOOTER,Midcap,Finance
13-09-2022,RALLIS,Midcap,Industrials
13-09-2022,SWARAJENG,Smallcap,FMCG
13-09-2022,AKZOINDIA,Midcap,Industrials
13-09-2022,DMCC,Smallcap,Industrials
13-09-2022,MUTHOOTCAP,Smallcap,Finance
13-09-2022,ROTO,Smallcap,FMCG
13-09-2022,GUJAPOLLO,Smallcap,FMCG
13-09-2022,63MOONS,Smallcap,I.T
13-09-2022,RELAXO,Midcap,FMCG
13-09-2022,INTENTECH,Smallcap,I.T
13-09-2022,SMSPHARMA,Smallcap,Pharmaceuticals
13-09-2022,DBCORP,Smallcap,Media
13-09-2022,EMMBI,Smallcap,Services
13-09-2022,NURECA,Smallcap,I.T
13-09-2022,LXCHEM,Midcap,Industrials
13-09-2022,SHEMAROO,Smallcap,Media
14-09-2022,UNIENTER,Smallcap,Services
14-09-2022,VHL,Smallcap,Finance
14-09-2022,TATAINVEST,Largecap,Finance
14-09-2022,TRF,Smallcap,FMCG
14-09-2022,MAHLOG,Smallcap,Services
14-09-2022,CHEMBOND,Smallcap,Industrials
14-09-2022,NSIL,Smallcap,Finance
14-09-2022,ACLGATI,Smallcap,FMCG
14-09-2022,JSWHL,Midcap,Finance
14-09-2022,FORTIS,Largecap,Pharmaceuticals
14-09-2022,WELINV,Smallcap,Finance
14-09-2022,IPL,Smallcap,Industrials
14-09-2022,PILANIINVS,Midcap,Finance
15-09-2022,SAKSOFT,Smallcap,I.T
15-09-2022,CEATLTD,Midcap,Auto
15-09-2022,OCCL,Smallcap,Finance
15-09-2022,TVSSRICHAK,Smallcap,Auto
15-09-2022,MUTHOOTCAP,Smallcap,Finance
15-09-2022,KEYFINSERV,Smallcap,Finance
15-09-2022,WEIZMANIND,Smallcap,Textiles
15-09-2022,GROBTEA,Smallcap,FMCG
15-09-2022,WORTH,Smallcap,Services
15-09-2022,AARVI,Smallcap,Miscellaneous
15-09-2022,TOUCHWOOD,Smallcap,Media
15-09-2022,JSWHL,Midcap,Finance
15-09-2022,INDOTECH,Smallcap,FMCG
15-09-2022,CIEINDIA,Midcap,Industrials
15-09-2022,ALKALI,Smallcap,Industrials
15-09-2022,IPL,Smallcap,Industrials
16-09-2022,TI,Midcap,FMCG
16-09-2022,BDL,Largecap,Aerospace & Defence
16-09-2022,MIDHANI,Midcap,Aerospace & Defence
16-09-2022,HNGSNGBEES,Smallcap,Indices
16-09-2022,ICRA,Midcap,Miscellaneous
16-09-2022,DBREALTY,Midcap,Realty
16-09-2022,FAIRCHEMOR,Smallcap,Industrials
19-09-2022,NIPPOBATRY,Smallcap,Miscellaneous
19-09-2022,WORTH,Smallcap,Services
19-09-2022,PRIVISCL,Midcap,Industrials
19-09-2022,TRIVENI,Midcap,FMCG
19-09-2022,DEEPINDS,Smallcap,Oils
20-09-2022,SALONA,Smallcap,Textiles
20-09-2022,HEIDELBERG,Smallcap,Industrials
20-09-2022,BUTTERFLY,Smallcap,FMCG
20-09-2022,AIROLAM,Smallcap,Plywood Boards/Laminates
20-09-2022,JUBLPHARMA,Midcap,Pharmaceuticals
20-09-2022,ATULAUTO,Smallcap,Auto
20-09-2022,UNIVPHOTO,Smallcap,Miscellaneous
20-09-2022,EMKAY,Smallcap,Services
20-09-2022,SASTASUNDR,Smallcap,Finance
20-09-2022,METROBRAND,Largecap,FMCG
20-09-2022,BESTAGRO,Smallcap,Industrials
20-09-2022,ADVENZYMES,Smallcap,Pharmaceuticals
21-09-2022,KIRLOSIND,Smallcap,Finance
21-09-2022,SWARAJENG,Smallcap,FMCG
21-09-2022,AIROLAM,Smallcap,Plywood Boards/Laminates
21-09-2022,ARVINDFASN,Midcap,Services
21-09-2022,SWSOLAR,Midcap,Realty
21-09-2022,DBREALTY,Midcap,Realty
21-09-2022,SPAL,Smallcap,Textiles
22-09-2022,FOODSIN,Smallcap,FMCG
22-09-2022,PODDARHOUS,Smallcap,Realty
22-09-2022,LFIC,Smallcap,Finance
22-09-2022,NEULANDLAB,Midcap,Pharmaceuticals
22-09-2022,BANARBEADS,Smallcap,Industrials
22-09-2022,ANURAS,Midcap,Industrials
23-09-2022,PRECOT,Smallcap,Textiles
23-09-2022,APCOTEXIND,Smallcap,Industrials
23-09-2022,LFIC,Smallcap,Finance
23-09-2022,MAHESHWARI,Smallcap,Services
23-09-2022,SUNDARMHLD,Midcap,Finance
23-09-2022,SCHNEIDER,Midcap,FMCG
26-09-2022,HESTERBIO,Smallcap,Pharmaceuticals
26-09-2022,KDDL,Smallcap,FMCG
27-09-2022,JTEKTINDIA,Smallcap,Auto
28-09-2022,SBCL,Smallcap,Metals
28-09-2022,ITI,Largecap,Aerospace & Defence
29-09-2022,ESABINDIA,Midcap,FMCG
29-09-2022,CENTENKA,Smallcap,Textiles
29-09-2022,APOLSINHOT,Smallcap,Services
29-09-2022,RITES,Midcap,Miscellaneous
29-09-2022,RML,Smallcap,Auto
29-09-2022,SPARC,Midcap,Pharmaceuticals
30-09-2022,HERITGFOOD,Smallcap,FMCG
03-10-2022,NDLVENTURE,Smallcap,Media
03-10-2022,JAYBARMARU,Smallcap,Auto
03-10-2022,ALKALI,Smallcap,Industrials
04-10-2022,LAMBODHARA,Smallcap,Textiles
04-10-2022,BSL,Smallcap,Textiles
04-10-2022,SHIVAMILLS,Smallcap,Textiles
06-10-2022,EVERESTIND,Smallcap,Industrials
06-10-2022,HEG,Midcap,FMCG
06-10-2022,HITECHCORP,Smallcap,Services
06-10-2022,XELPMOC,Smallcap,I.T
06-10-2022,LOTUSEYE,Smallcap,Pharmaceuticals
06-10-2022,RATEGAIN,Midcap,I.T
06-10-2022,GREENLAM,Midcap,Plywood Boards/Laminates
07-10-2022,INDIANHUME,Smallcap,Realty
07-10-2022,HIMATSEIDE,Smallcap,Textiles
07-10-2022,DREDGECORP,Smallcap,Miscellaneous
07-10-2022,BANARBEADS,Smallcap,Industrials
07-10-2022,XELPMOC,Smallcap,I.T
10-10-2022,BBOX,Midcap,I.T
10-10-2022,IITL,Smallcap,Finance
10-10-2022,ZENITHEXPO,Smallcap,FMCG
10-10-2022,VINDHYATEL,Smallcap,Realty
10-10-2022,ABMINTLLTD,Smallcap,Services
10-10-2022,PALASHSECU,Smallcap,Finance
10-10-2022,ATULAUTO,Smallcap,Auto
10-10-2022,UNIVPHOTO,Smallcap,Miscellaneous
10-10-2022,FAIRCHEMOR,Smallcap,Industrials
10-10-2022,GLS,Midcap,Pharmaceuticals
11-10-2022,IITL,Smallcap,Finance
11-10-2022,DELTAMAGNT,Smallcap,FMCG
11-10-2022,JINDRILL,Smallcap,Oils
11-10-2022,ZENITHEXPO,Smallcap,FMCG
11-10-2022,KPIL,Midcap,Realty
11-10-2022,PALASHSECU,Smallcap,Finance
11-10-2022,DEVIT,Smallcap,I.T
11-10-2022,PANACEABIO,Smallcap,Pharmaceuticals
11-10-2022,BFINVEST,Smallcap,Finance
12-10-2022,VIMTALABS,Smallcap,Pharmaceuticals
12-10-2022,JBMA,Midcap,Auto
13-10-2022,MAHSEAMLES,Midcap,Metals
13-10-2022,PLASTIBLEN,Smallcap,Industrials
13-10-2022,INDOAMIN,Smallcap,Industrials
13-10-2022,MEGASTAR,Smallcap,FMCG
13-10-2022,TANLA,Midcap,I.T
13-10-2022,ASTEC,Smallcap,Industrials
14-10-2022,HINDOILEXP,Smallcap,Oils
14-10-2022,TOKYOPLAST,Smallcap,FMCG
14-10-2022,IFBIND,Midcap,FMCG
14-10-2022,JTEKTINDIA,Smallcap,Auto
14-10-2022,ASIANENE,Smallcap,Oils
14-10-2022,TVSELECT,Smallcap,I.T
14-10-2022,GSS,Smallcap,I.T
14-10-2022,SHEMAROO,Smallcap,Media
14-10-2022,ANANDRATHI,Midcap,Finance
17-10-2022,DELTAMAGNT,Smallcap,FMCG
17-10-2022,MHLXMIRU,Smallcap,Textiles
17-10-2022,JUSTDIAL,Midcap,I.T
18-10-2022,PSUBANK,Smallcap,Indices
18-10-2022,BHARATGEAR,Smallcap,Auto
18-10-2022,NAHARPOLY,Smallcap,Services
18-10-2022,AXISCADES,Smallcap,I.T
18-10-2022,OMAXE,Smallcap,Realty
18-10-2022,RANEENGINE,Smallcap,Auto
18-10-2022,ZENTEC,Midcap,Aerospace & Defence
18-10-2022,RHIM,Midcap,Industrials
19-10-2022,WENDT,Smallcap,FMCG
19-10-2022,MHLXMIRU,Smallcap,Textiles
19-10-2022,ACCELYA,Smallcap,I.T
19-10-2022,DELPHIFX,Smallcap,Finance
19-10-2022,VMART,Midcap,FMCG
19-10-2022,SYNGENE,Largecap,Pharmaceuticals
19-10-2022,GOKULAGRO,Smallcap,FMCG
19-10-2022,PNBHOUSING,Largecap,Finance
20-10-2022,ATFL,Smallcap,FMCG
20-10-2022,RALLIS,Midcap,Industrials
20-10-2022,MAZDA,Smallcap,FMCG
20-10-2022,REPL,Smallcap,Miscellaneous
20-10-2022,ICRA,Midcap,Miscellaneous
20-10-2022,HPL,Smallcap,FMCG
21-10-2022,FINCABLES,Midcap,Industrials
21-10-2022,STEELCAS,Smallcap,Industrials
21-10-2022,TIPSFILMS,Smallcap,Media
21-10-2022,KOPRAN,Smallcap,Pharmaceuticals
21-10-2022,STYLAMIND,Smallcap,Plywood Boards/Laminates
21-10-2022,CHEMBOND,Smallcap,Industrials
21-10-2022,RML,Smallcap,Auto
21-10-2022,VIJAYA,Midcap,Pharmaceuticals
24-10-2022,SASKEN,Smallcap,I.T
24-10-2022,MAXIND,Smallcap,Finance
25-10-2022,BHARATRAS,Smallcap,Industrials
25-10-2022,NACLIND,Smallcap,Industrials
25-10-2022,MCX,Largecap,Financial Services
27-10-2022,BBL,Smallcap,FMCG
27-10-2022,IFBAGRO,Smallcap,FMCG
27-10-2022,PODDARMENT,Smallcap,Industrials
27-10-2022,NSIL,Smallcap,Finance
27-10-2022,IIFL,Midcap,Finance
27-10-2022,JSWHL,Midcap,Finance
28-10-2022,BIRLACABLE,Smallcap,Industrials
28-10-2022,DHANUKA,Midcap,Industrials
28-10-2022,TAINWALCHM,Smallcap,Services
28-10-2022,ORBTEXP,Smallcap,Textiles
28-10-2022,KREBSBIO,Smallcap,Pharmaceuticals
28-10-2022,WEALTH,Smallcap,Services
28-10-2022,TFCILTD,Smallcap,Finance
28-10-2022,VAIBHAVGBL,Smallcap,Miscellaneous
28-10-2022,SATIN,Smallcap,Finance
31-10-2022,RELCHEMQ,Smallcap,Textiles
31-10-2022,SWANENERGY,Largecap,Miscellaneous
31-10-2022,ICIL,Midcap,Textiles
31-10-2022,NGLFINE,Smallcap,Pharmaceuticals
31-10-2022,JAIPURKURT,Smallcap,Textiles
31-10-2022,MOLDTECH,Smallcap,Realty
31-10-2022,NGIL,Smallcap,FMCG
31-10-2022,PONNIERODE,Smallcap,FMCG
31-10-2022,INDOCO,Smallcap,Pharmaceuticals
31-10-2022,ALLDIGI,Smallcap,I.T
01-11-2022,EMUDHRA,Midcap,I.T
01-11-2022,HIMATSEIDE,Smallcap,Textiles
01-11-2022,ASAL,Smallcap,Auto
01-11-2022,WEIZMANIND,Smallcap,Textiles
01-11-2022,ITI,Largecap,Aerospace & Defence
01-11-2022,NGIL,Smallcap,FMCG
01-11-2022,AARTISURF,Smallcap,Industrials
01-11-2022,VALIANTORG,Smallcap,Industrials
02-11-2022,HINDOILEXP,Smallcap,Oils
02-11-2022,SIYSIL,Smallcap,Textiles
02-11-2022,WESTLIFE,Midcap,Quick Service Restaurant
02-11-2022,PRUDENT,Midcap,Services
02-11-2022,TTL,Smallcap,Textiles
02-11-2022,EIMCOELECO,Smallcap,FMCG
02-11-2022,KABRAEXTRU,Smallcap,FMCG
02-11-2022,GOLDIAM,Midcap,Miscellaneous
02-11-2022,OBCL,Smallcap,Services
02-11-2022,REDINGTON,Midcap,Services
02-11-2022,CINELINE,Smallcap,Media
02-11-2022,SHARDACROP,Midcap,Industrials
03-11-2022,IITL,Smallcap,Finance
03-11-2022,TTL,Smallcap,Textiles
03-11-2022,MASFIN,Smallcap,Finance
03-11-2022,M&MFIN,Largecap,Finance
03-11-2022,NELCAST,Smallcap,Industrials
03-11-2022,APLLTD,Midcap,Pharmaceuticals
03-11-2022,INDIGOPNTS,Midcap,Industrials
04-11-2022,ARE&M,Midcap,Auto
04-11-2022,EXIDEIND,Largecap,Auto
04-11-2022,SIYSIL,Smallcap,Textiles
04-11-2022,GMMPFAUDLR,Midcap,FMCG
04-11-2022,GOACARBON,Smallcap,Oils
04-11-2022,RAINBOW,Midcap,Pharmaceuticals
04-11-2022,GANDHITUBE,Smallcap,Metals
04-11-2022,ETHOSLTD,Midcap,FMCG
04-11-2022,VESUVIUS,Midcap,Industrials
04-11-2022,SHRIPISTON,Midcap,Auto
04-11-2022,NIACL,Largecap,Services
04-11-2022,POLYMED,Largecap,Pharmaceuticals
04-11-2022,NDRAUTO,Smallcap,Auto
04-11-2022,INDTERRAIN,Smallcap,Textiles
07-11-2022,UCAL,Smallcap,Auto
07-11-2022,BRITANNIA,Largecap,FMCG
07-11-2022,BBTC,Midcap,Auto
07-11-2022,GOACARBON,Smallcap,Oils
07-11-2022,ADFFOODS,Smallcap,FMCG
07-11-2022,TVSHLTD,Midcap,Finance
07-11-2022,JMFINANCIL,Midcap,Finance
07-11-2022,PALASHSECU,Smallcap,Finance
07-11-2022,SHIVAMILLS,Smallcap,Textiles
07-11-2022,INDRAMEDCO,Smallcap,Pharmaceuticals
07-11-2022,EMAMIREAL,Smallcap,Realty
09-11-2022,CEATLTD,Midcap,Auto
09-11-2022,FOODSIN,Smallcap,FMCG
09-11-2022,IGARASHI,Smallcap,FMCG
09-11-2022,ROTO,Smallcap,FMCG
09-11-2022,HONDAPOWER,Smallcap,FMCG
09-11-2022,3MINDIA,Largecap,Miscellaneous
09-11-2022,PIIND,Largecap,Industrials
09-11-2022,INDOBORAX,Smallcap,Industrials
09-11-2022,HITECHCORP,Smallcap,Services
09-11-2022,CSLFINANCE,Smallcap,Finance
09-11-2022,NDRAUTO,Smallcap,Auto
09-11-2022,MPSLTD,Smallcap,I.T
09-11-2022,SMSPHARMA,Smallcap,Pharmaceuticals
09-11-2022,CARERATING,Smallcap,Miscellaneous
10-11-2022,LUPIN,Largecap,Pharmaceuticals
10-11-2022,NESCO,Midcap,Realty
10-11-2022,TVSSRICHAK,Smallcap,Auto
10-11-2022,BSL,Smallcap,Textiles
10-11-2022,DVL,Smallcap,Services
10-11-2022,NEULANDLAB,Midcap,Pharmaceuticals
10-11-2022,GICRE,Largecap,Services
10-11-2022,LINC,Smallcap,Miscellaneous
10-11-2022,PAR,Smallcap,Pharmaceuticals
10-11-2022,GPPL,Midcap,Industrials
10-11-2022,DHUNINV,Smallcap,Finance
11-11-2022,BANSWRAS,Smallcap,Textiles
11-11-2022,AJMERA,Smallcap,Realty
11-11-2022,LUMAXIND,Smallcap,Auto
11-11-2022,HNDFDS,Midcap,FMCG
11-11-2022,BCONCEPTS,Smallcap,FMCG
11-11-2022,FIEMIND,Smallcap,Auto
11-11-2022,ECLERX,Midcap,I.T
11-11-2022,POLICYBZR,Largecap,I.T
14-11-2022,LAMBODHARA,Smallcap,Textiles
14-11-2022,JTEKTINDIA,Smallcap,Auto
14-11-2022,DREDGECORP,Smallcap,Miscellaneous
14-11-2022,AIAENG,Largecap,Industrials
14-11-2022,FORTIS,Largecap,Pharmaceuticals
14-11-2022,JYOTHYLAB,Midcap,FMCG
14-11-2022,ROSSELLIND,Smallcap,FMCG
14-11-2022,DHUNINV,Smallcap,Finance
14-11-2022,MEDPLUS,Midcap,FMCG
15-11-2022,SEMAC,Smallcap,Realty
15-11-2022,GABRIEL,Midcap,Auto
15-11-2022,VESUVIUS,Midcap,Industrials
15-11-2022,AKSHARCHEM,Smallcap,Industrials
15-11-2022,BOHRAIND,Smallcap,Industrials
16-11-2022,CAREERP,Smallcap,Services
17-11-2022,VINDHYATEL,Smallcap,Realty
17-11-2022,TIMKEN,Largecap,Industrials
17-11-2022,BALMLAWRIE,Smallcap,Miscellaneous
17-11-2022,ENGINERSIN,Midcap,Realty
17-11-2022,RSYSTEMS,Midcap,I.T
17-11-2022,BAJAJHCARE,Smallcap,Pharmaceuticals
18-11-2022,IFBIND,Midcap,FMCG
18-11-2022,GOCLCORP,Smallcap,Industrials
18-11-2022,VINDHYATEL,Smallcap,Realty
18-11-2022,ALICON,Smallcap,Industrials
18-11-2022,IZMO,Smallcap,I.T
21-11-2022,SWANENERGY,Largecap,Miscellaneous
21-11-2022,KABRAEXTRU,Smallcap,FMCG
21-11-2022,SKIPPER,Midcap,Industrials
22-11-2022,JINDALPOLY,Smallcap,Textiles
22-11-2022,KOPRAN,Smallcap,Pharmaceuticals
22-11-2022,SINTERCOM,Smallcap,Auto
22-11-2022,LOTUSEYE,Smallcap,Pharmaceuticals
22-11-2022,WELINV,Smallcap,Finance
23-11-2022,FACT,Largecap,Industrials
23-11-2022,RALLIS,Midcap,Industrials
23-11-2022,CAPTRUST,Smallcap,Finance
23-11-2022,YUKEN,Smallcap,FMCG
23-11-2022,RCF,Midcap,Industrials
23-11-2022,UNIVASTU,Smallcap,Realty
23-11-2022,IRIS,Smallcap,I.T
23-11-2022,WELINV,Smallcap,Finance
23-11-2022,RHIM,Midcap,Industrials
23-11-2022,FINOPB,Smallcap,Bank
24-11-2022,IITL,Smallcap,Finance
24-11-2022,RANEHOLDIN,Smallcap,Finance
24-11-2022,BANKA,Smallcap,Miscellaneous
24-11-2022,THEMISMED,Smallcap,Pharmaceuticals
24-11-2022,CERA,Midcap,Industrials
24-11-2022,PONNIERODE,Smallcap,FMCG
24-11-2022,FINOPB,Smallcap,Bank
25-11-2022,TREJHARA,Smallcap,I.T
25-11-2022,UTIAMC,Midcap,Finance
25-11-2022,ITDC,Midcap,Services
25-11-2022,GEPIL,Smallcap,Realty
25-11-2022,VETO,Smallcap,FMCG
28-11-2022,STCINDIA,Smallcap,Services
28-11-2022,NGLFINE,Smallcap,Pharmaceuticals
28-11-2022,JKTYRE,Midcap,Auto
28-11-2022,MSTCLTD,Smallcap,I.T
28-11-2022,RAMCOSYS,Smallcap,I.T
28-11-2022,TANLA,Midcap,I.T
28-11-2022,AMIORG,Midcap,Pharmaceuticals
29-11-2022,VEEDOL,Smallcap,Industrials
29-11-2022,PRSMJOHNSN,Midcap,Industrials
29-11-2022,BBTC,Midcap,Auto
29-11-2022,BUTTERFLY,Smallcap,FMCG
29-11-2022,LFIC,Smallcap,Finance
29-11-2022,KIOCL,Largecap,Industrials
29-11-2022,NIACL,Largecap,Services
29-11-2022,360ONE,Largecap,Finance
29-11-2022,SASKEN,Smallcap,I.T
29-11-2022,PFOCUS,Smallcap,Media
29-11-2022,GLAND,Largecap,Pharmaceuticals
29-11-2022,AMIORG,Midcap,Pharmaceuticals
30-11-2022,BAJAJHLDNG,Largecap,Finance
30-11-2022,INDHOTEL,Largecap,Services
30-11-2022,DECCANCE,Smallcap,Industrials
30-11-2022,STCINDIA,Smallcap,Services
30-11-2022,LFIC,Smallcap,Finance
30-11-2022,SAKAR,Smallcap,Pharmaceuticals
30-11-2022,LIKHITHA,Smallcap,Realty
30-11-2022,TAJGVK,Smallcap,Services
30-11-2022,MPSLTD,Smallcap,I.T
30-11-2022,CINELINE,Smallcap,Media
30-11-2022,VBL,Largecap,FMCG
01-12-2022,NIITLTD,Smallcap,I.T
01-12-2022,BBOX,Midcap,I.T
01-12-2022,SAGCEM,Smallcap,Industrials
01-12-2022,WEIZMANIND,Smallcap,Textiles
01-12-2022,SHAREINDIA,Midcap,Services
01-12-2022,SHILPAMED,Midcap,Pharmaceuticals
01-12-2022,HATSUN,Largecap,FMCG
01-12-2022,IMFA,Smallcap,Metals
01-12-2022,CHEMPLASTS,Midcap,Industrials
01-12-2022,HPL,Smallcap,FMCG
02-12-2022,RAYMOND,Midcap,Realty
02-12-2022,TOKYOPLAST,Smallcap,FMCG
02-12-2022,DELTAMAGNT,Smallcap,FMCG
02-12-2022,TALBROAUTO,Smallcap,Auto
02-12-2022,GMBREW,Smallcap,FMCG
02-12-2022,HLEGLAS,Smallcap,FMCG
02-12-2022,MOLDTECH,Smallcap,Realty
02-12-2022,PRINCEPIPE,Smallcap,FMCG
02-12-2022,MOIL,Midcap,Industrials
02-12-2022,MTARTECH,Smallcap,Aerospace & Defence
05-12-2022,BEML,Midcap,Aerospace & Defence
05-12-2022,TOKYOPLAST,Smallcap,FMCG
05-12-2022,TTKHLTCARE,Smallcap,Miscellaneous
05-12-2022,CREST,Smallcap,Finance
05-12-2022,LINC,Smallcap,Miscellaneous
05-12-2022,HINDWAREAP,Smallcap,FMCG
05-12-2022,NELCAST,Smallcap,Industrials
05-12-2022,INDTERRAIN,Smallcap,Textiles
05-12-2022,HEMIPROP,Smallcap,Realty
05-12-2022,SHARDACROP,Midcap,Industrials
05-12-2022,TEGA,Midcap,Industrials
05-12-2022,SATIN,Smallcap,Finance
05-12-2022,SHK,Smallcap,Industrials
05-12-2022,ADVENZYMES,Smallcap,Pharmaceuticals
06-12-2022,JAGSNPHARM,Smallcap,Pharmaceuticals
06-12-2022,UNIVASTU,Smallcap,Realty
06-12-2022,AHLUCONT,Midcap,Realty
06-12-2022,PURVA,Midcap,Realty
06-12-2022,SMCGLOBAL,Smallcap,Services
06-12-2022,DTIL,Smallcap,FMCG
06-12-2022,PNCINFRA,Midcap,Realty
07-12-2022,IFBIND,Midcap,FMCG
07-12-2022,KANPRPLA,Smallcap,Services
07-12-2022,AVTNPL,Smallcap,FMCG
07-12-2022,GAEL,Midcap,Miscellaneous
07-12-2022,HIKAL,Smallcap,Pharmaceuticals
07-12-2022,WEALTH,Smallcap,Services
07-12-2022,OPTIEMUS,Midcap,Services
07-12-2022,PPAP,Smallcap,Auto
07-12-2022,GOKULAGRO,Smallcap,FMCG
08-12-2022,GODFRYPHLP,Largecap,FMCG
08-12-2022,TALBROAUTO,Smallcap,Auto
08-12-2022,VENKEYS,Smallcap,Miscellaneous
08-12-2022,AURIONPRO,Midcap,I.T
08-12-2022,KEC,Largecap,Realty
08-12-2022,AGRITECH,Smallcap,Miscellaneous
09-12-2022,KPIL,Midcap,Realty
09-12-2022,JUBLPHARMA,Midcap,Pharmaceuticals
09-12-2022,VGUARD,Midcap,FMCG
12-12-2022,THOMASCOOK,Midcap,Miscellaneous
12-12-2022,STEELCAS,Smallcap,Industrials
12-12-2022,MASKINVEST,Smallcap,Finance
12-12-2022,PSPPROJECT,Smallcap,Realty
12-12-2022,CREATIVE,Smallcap,I.T
12-12-2022,SREEL,Smallcap,Services
13-12-2022,WORTH,Smallcap,Services
13-12-2022,360ONE,Largecap,Finance
13-12-2022,BGRENERGY,Smallcap,Realty
13-12-2022,VSSL,Smallcap,Metals
14-12-2022,GICHSGFIN,Smallcap,Finance
14-12-2022,ZODIACLOTH,Smallcap,FMCG
14-12-2022,YUKEN,Smallcap,FMCG
14-12-2022,PALASHSECU,Smallcap,Finance
14-12-2022,BANARBEADS,Smallcap,Industrials
14-12-2022,GICRE,Largecap,Services
14-12-2022,SIRCA,Smallcap,Services
14-12-2022,AHLUCONT,Midcap,Realty
14-12-2022,GNA,Smallcap,Auto
14-12-2022,PNBHOUSING,Largecap,Finance
15-12-2022,UNIENTER,Smallcap,Services
15-12-2022,INDIANCARD,Smallcap,Textiles
15-12-2022,JCHAC,Smallcap,FMCG
15-12-2022,GULPOLY,Smallcap,
15-12-2022,PALASHSECU,Smallcap,Finance
15-12-2022,RML,Smallcap,Auto
15-12-2022,CIEINDIA,Midcap,Industrials
15-12-2022,ARIES,Smallcap,Industrials
15-12-2022,EMAMIREAL,Smallcap,Realty
15-12-2022,SAPPHIRE,Midcap,Quick Service Restaurant
16-12-2022,EPL,Midcap,Services
16-12-2022,NAVA,Midcap,Miscellaneous
16-12-2022,MHLXMIRU,Smallcap,Textiles
16-12-2022,MAWANASUG,Smallcap,FMCG
16-12-2022,MAGADSUGAR,Smallcap,FMCG
19-12-2022,DALMIASUG,Smallcap,FMCG
19-12-2022,DHAMPURSUG,Smallcap,FMCG
19-12-2022,MARATHON,Smallcap,Realty
19-12-2022,GOCLCORP,Smallcap,Industrials
19-12-2022,KEYFINSERV,Smallcap,Finance
19-12-2022,USHAMART,Midcap,Metals
19-12-2022,SILINV,Smallcap,Finance
19-12-2022,MAGADSUGAR,Smallcap,FMCG
19-12-2022,UTIAMC,Midcap,Finance
19-12-2022,PALREDTEC,Smallcap,Services
19-12-2022,JBMA,Midcap,Auto
19-12-2022,UTTAMSUGAR,Smallcap,FMCG
19-12-2022,SPECIALITY,Smallcap,Services
20-12-2022,SUDARSCHEM,Midcap,Industrials
20-12-2022,JBMA,Midcap,Auto
20-12-2022,RUCHIRA,Smallcap,Industrials
21-12-2022,IOLCP,Smallcap,Pharmaceuticals
21-12-2022,BALPHARMA,Smallcap,Pharmaceuticals
21-12-2022,SOLARA,Smallcap,Pharmaceuticals
21-12-2022,PANACEABIO,Smallcap,Pharmaceuticals
21-12-2022,UNIVPHOTO,Smallcap,Miscellaneous
21-12-2022,SMSPHARMA,Smallcap,Pharmaceuticals
21-12-2022,HEALTHIETF,Smallcap,Indices
21-12-2022,SHYAMMETL,Largecap,Metals
21-12-2022,VIJAYA,Midcap,Pharmaceuticals
21-12-2022,LALPATHLAB,Largecap,Pharmaceuticals
21-12-2022,THYROCARE,Smallcap,Pharmaceuticals
22-12-2022,HUHTAMAKI,Smallcap,Services
22-12-2022,AJANTPHARM,Largecap,Pharmaceuticals
